uid,eprintid,datestamp,value,count
9903095,30131,20230605,downloads,1
9903096,33413,20230605,downloads,1
9903097,22268,20230605,downloads,1
9903098,19348,20230605,downloads,1
9903099,42737,20230605,downloads,1
9903100,27802,20230605,downloads,1
9903101,7447,20230605,downloads,1
9903102,19251,20230605,downloads,1
9903103,5629,20230605,downloads,2
9903104,34319,20230605,downloads,1
9903105,6969,20230605,downloads,1
9903106,7895,20230605,downloads,1
9903107,9244,20230605,downloads,1
9903108,7982,20230605,downloads,2
9903109,39489,20230605,downloads,1
9903110,27770,20230605,downloads,1
9903111,26725,20230605,downloads,1
9903112,8569,20230605,downloads,1
9903113,8295,20230605,downloads,1
9903114,8656,20230605,downloads,1
9903115,20581,20230605,downloads,1
9903116,11951,20230605,downloads,1
9903117,25015,20230605,downloads,1
9903118,17435,20230605,downloads,1
9903119,34581,20230605,downloads,1
9903120,43771,20230605,downloads,1
9903121,30558,20230605,downloads,1
9903122,23119,20230605,downloads,2
9903123,7219,20230605,downloads,1
9903124,8597,20230605,downloads,1
9903125,39424,20230605,downloads,1
9903126,21602,20230605,downloads,1
9903127,14077,20230605,downloads,1
9903128,18269,20230605,downloads,2
9903129,6771,20230605,downloads,1
9903130,8829,20230605,downloads,1
9903131,17802,20230605,downloads,2
9903132,41176,20230605,downloads,1
9903133,6893,20230605,downloads,1
9903134,21931,20230605,downloads,1
9903135,24527,20230605,downloads,1
9903136,20876,20230605,downloads,4
9903137,38113,20230605,downloads,2
9903138,9056,20230605,downloads,1
9903139,7245,20230605,downloads,1
9903140,15624,20230605,downloads,1
9903141,15648,20230605,downloads,1
9903142,22839,20230605,downloads,1
9903143,5642,20230605,downloads,2
9903144,34056,20230605,downloads,1
9903145,8082,20230605,downloads,1
9903146,19927,20230605,downloads,2
9903147,6273,20230605,downloads,1
9903148,6561,20230605,downloads,1
9903149,7830,20230605,downloads,2
9903150,7057,20230605,downloads,1
9903151,7007,20230605,downloads,1
9903152,9731,20230605,downloads,1
9903153,16912,20230605,downloads,2
9903154,2665,20230605,downloads,1
9903155,19634,20230605,downloads,3
9903156,6179,20230605,downloads,1
9903157,9989,20230605,downloads,1
9903158,23194,20230605,downloads,1
9903159,35323,20230605,downloads,1
9903160,23432,20230605,downloads,2
9903161,8542,20230605,downloads,1
9903162,38314,20230605,downloads,1
9903163,30892,20230605,downloads,1
9903164,9655,20230605,downloads,1
9903165,20975,20230605,downloads,1
9903166,22724,20230605,downloads,1
9903167,6381,20230605,downloads,1
9903168,27185,20230605,downloads,1
9903169,12256,20230605,downloads,2
9903170,7495,20230605,downloads,1
9903171,22200,20230605,downloads,1
9903172,7491,20230605,downloads,1
9903173,42720,20230605,downloads,1
9903174,28906,20230605,downloads,3
9903175,13001,20230605,downloads,2
9903176,14209,20230605,downloads,1
9903177,44551,20230605,downloads,1
9903178,33700,20230605,downloads,1
9903179,5637,20230605,downloads,2
9903180,10068,20230605,downloads,1
9903181,5650,20230605,downloads,5
9903182,43291,20230605,downloads,1
9903183,9611,20230605,downloads,1
9903184,30883,20230605,downloads,1
9903185,40714,20230605,downloads,1
9903186,38297,20230605,downloads,1
9903187,8863,20230605,downloads,1
9903188,4478,20230605,downloads,1
9903189,35344,20230605,downloads,2
9903190,43510,20230605,downloads,1
9903191,43540,20230605,downloads,1
9903192,20090,20230605,downloads,1
9903193,4996,20230605,downloads,1
9903194,9374,20230605,downloads,1
9903195,3797,20230605,downloads,1
9903196,7680,20230605,downloads,1
9903197,21267,20230605,downloads,1
9903198,9606,20230605,downloads,1
9903199,6768,20230605,downloads,1
9903200,16384,20230605,downloads,1
9903201,10345,20230605,downloads,2
9903202,9230,20230605,downloads,3
9903203,17958,20230605,downloads,2
9903204,7235,20230605,downloads,1
9903205,9689,20230605,downloads,1
9903206,2714,20230605,downloads,1
9903207,33596,20230605,downloads,1
9903208,8076,20230605,downloads,1
9903209,12817,20230605,downloads,1
9903210,17297,20230605,downloads,1
9903211,12076,20230605,downloads,2
9903212,7579,20230605,downloads,1
9903213,22137,20230605,downloads,1
9903214,33891,20230605,downloads,1
9903215,14742,20230605,downloads,3
9903216,29114,20230605,downloads,1
9903217,14287,20230605,downloads,1
9903218,9264,20230605,downloads,1
9903219,8441,20230605,downloads,1
9903220,9881,20230605,downloads,1
9903221,6477,20230605,downloads,1
9903222,8280,20230605,downloads,1
9903223,27323,20230605,downloads,2
9903224,7267,20230605,downloads,4
9903225,7159,20230605,downloads,1
9903226,15873,20230605,downloads,1
9903227,8111,20230605,downloads,1
9903228,14318,20230605,downloads,1
9903229,10103,20230605,downloads,1
9903230,16222,20230605,downloads,1
9903231,6820,20230605,downloads,1
9903232,38637,20230605,downloads,1
9903233,16149,20230605,downloads,1
9903234,9994,20230605,downloads,1
9903235,7643,20230605,downloads,1
9903236,35086,20230605,downloads,1
9903237,17959,20230605,downloads,2
9903238,8708,20230605,downloads,1
9903239,25157,20230605,downloads,1
9903240,8258,20230605,downloads,1
9903241,7417,20230605,downloads,1
9903242,9384,20230605,downloads,2
9903243,10833,20230605,downloads,1
9903244,39501,20230605,downloads,2
9903245,17139,20230605,downloads,1
9903246,27115,20230605,downloads,1
9903247,8001,20230605,downloads,1
9903248,11198,20230605,downloads,1
9903249,7552,20230605,downloads,1
9903250,14282,20230605,downloads,1
9903251,7359,20230605,downloads,1
9903252,2751,20230605,downloads,2
9903253,17973,20230605,downloads,2
9903254,30641,20230605,downloads,4
9903255,34361,20230605,downloads,1
9903256,21992,20230605,downloads,1
9903257,9497,20230605,downloads,1
9903258,9813,20230605,downloads,1
9903259,44924,20230605,downloads,1
9903260,40085,20230605,downloads,1
9903261,14154,20230605,downloads,1
9903262,6947,20230605,downloads,2
9903263,18046,20230605,downloads,1
9903264,8067,20230605,downloads,1
9903265,19856,20230605,downloads,2
9903266,27602,20230605,downloads,4
9903267,7334,20230605,downloads,2
9903268,6851,20230605,downloads,1
9903269,16602,20230605,downloads,1
9903270,8593,20230605,downloads,1
9903271,39097,20230605,downloads,1
9903272,28938,20230605,downloads,1
9903273,10099,20230605,downloads,1
9903274,30591,20230605,downloads,1
9903275,35090,20230605,downloads,1
9903276,8884,20230605,downloads,1
9903277,17976,20230605,downloads,2
9903278,21197,20230605,downloads,2
9903279,9252,20230605,downloads,2
9903280,22352,20230605,downloads,1
9903281,7557,20230605,downloads,1
9903282,16503,20230605,downloads,1
9903283,5632,20230605,downloads,2
9903284,8965,20230605,downloads,1
9903285,44712,20230605,downloads,3
9903286,43969,20230605,downloads,2
9903287,10116,20230605,downloads,4
9903288,16229,20230605,downloads,1
9903289,39558,20230605,downloads,1
9903290,32663,20230605,downloads,1
9903291,29781,20230605,downloads,1
9903292,6956,20230605,downloads,1
9903293,8832,20230605,downloads,1
9903294,20908,20230605,downloads,1
9903295,15998,20230605,downloads,1
9903296,9855,20230605,downloads,1
9903297,9331,20230605,downloads,1
9903298,8056,20230605,downloads,5
9903299,22654,20230605,downloads,2
9903300,8019,20230605,downloads,1
9903301,8509,20230605,downloads,1
9903302,9877,20230605,downloads,1
9903303,8104,20230605,downloads,1
9903304,32379,20230605,downloads,1
9903305,10241,20230605,downloads,1
9903306,20577,20230605,downloads,2
9903307,10422,20230605,downloads,1
9903308,7525,20230605,downloads,1
9903309,24613,20230605,downloads,1
9903310,4140,20230605,downloads,1
9903311,13215,20230605,downloads,1
9903312,35930,20230605,downloads,1
9903313,21225,20230605,downloads,1
9903314,9993,20230605,downloads,1
9903315,7015,20230605,downloads,1
9903316,10023,20230605,downloads,1
9903317,32421,20230605,downloads,1
9903318,31094,20230605,downloads,1
9903319,43285,20230605,downloads,1
9903320,43593,20230605,downloads,1
9903321,7855,20230605,downloads,1
9903322,14316,20230605,downloads,2
9903323,6878,20230605,downloads,3
9903324,16734,20230605,downloads,1
9903325,14097,20230605,downloads,1
9903326,9833,20230605,downloads,1
9903327,5731,20230605,downloads,2
9903328,40370,20230605,downloads,2
9903329,41496,20230605,downloads,1
9903330,7629,20230605,downloads,1
9903331,23197,20230605,downloads,1
9903332,9679,20230605,downloads,1
9903333,40553,20230605,downloads,1
9903334,21604,20230605,downloads,1
9903335,8936,20230605,downloads,1
9903336,7630,20230605,downloads,1
9903337,16896,20230605,downloads,2
9903338,22258,20230605,downloads,1
9903339,17414,20230605,downloads,1
9903340,36477,20230605,downloads,2
9903341,8684,20230605,downloads,1
9903342,33656,20230605,downloads,1
9903343,11767,20230605,downloads,1
9903344,7669,20230605,downloads,2
9903345,37172,20230605,downloads,1
9903346,9924,20230605,downloads,1
9903347,18051,20230605,downloads,1
9903348,42592,20230605,downloads,1
9903349,25890,20230605,downloads,1
9903350,44876,20230605,downloads,2
9903351,7220,20230605,downloads,1
9903352,8733,20230605,downloads,1
9903353,40455,20230605,downloads,1
9903354,24864,20230605,downloads,1
9903355,39623,20230605,downloads,1
9903356,25491,20230605,downloads,2
9903357,32575,20230605,downloads,5
9903358,4222,20230605,downloads,2
9903359,43789,20230605,downloads,1
9903360,37317,20230605,downloads,1
9903361,8935,20230605,downloads,1
9903362,7561,20230605,downloads,1
9903363,37717,20230605,downloads,1
9903364,7428,20230605,downloads,1
9903365,10110,20230605,downloads,1
9903366,5635,20230605,downloads,2
9903367,8306,20230605,downloads,1
9903368,18242,20230605,downloads,1
9903369,3392,20230605,downloads,1
9903370,39130,20230605,downloads,1
9903371,8371,20230605,downloads,1
9903372,4253,20230605,downloads,2
9903373,24562,20230605,downloads,1
9903374,4432,20230605,downloads,1
9903375,27297,20230605,downloads,1
9903376,31239,20230605,downloads,1
9903377,7197,20230605,downloads,1
9903378,9419,20230605,downloads,1
9903379,38362,20230605,downloads,3
9903380,25122,20230605,downloads,2
9903381,39154,20230605,downloads,3
9903382,41996,20230605,downloads,1
9903383,4389,20230605,downloads,1
9903384,16308,20230605,downloads,1
9903385,23749,20230605,downloads,1
9903386,33080,20230605,downloads,1
9903387,20687,20230605,downloads,2
9903388,8955,20230605,downloads,1
9903389,29474,20230605,downloads,1
9903390,9429,20230605,downloads,1
9903391,7006,20230605,downloads,1
9903392,9471,20230605,downloads,1
9903393,21183,20230605,downloads,1
9903394,10135,20230605,downloads,1
9903395,34617,20230605,downloads,1
9903396,14785,20230605,downloads,3
9903397,27980,20230605,downloads,1
9903398,18619,20230605,downloads,1
9903399,21597,20230605,downloads,1
9903400,17628,20230605,downloads,1
9903401,7012,20230605,downloads,1
9903402,12548,20230605,downloads,1
9903403,7641,20230605,downloads,1
9903404,37905,20230605,downloads,1
9903405,41797,20230605,downloads,1
9903406,36864,20230605,downloads,1
9903407,43060,20230605,downloads,1
9903408,6492,20230605,downloads,1
9903409,29519,20230605,downloads,1
9903410,8316,20230605,downloads,1
9903411,12916,20230605,downloads,2
9903412,41514,20230605,downloads,1
9903413,23433,20230605,downloads,1
9903414,24129,20230605,downloads,1
9903415,10147,20230605,downloads,1
9903416,6412,20230605,downloads,1
9903417,21440,20230605,downloads,1
9903418,42669,20230605,downloads,1
9903419,18396,20230605,downloads,1
9903420,8654,20230605,downloads,1
9903421,6921,20230605,downloads,1
9903422,8016,20230605,downloads,1
9903423,8368,20230605,downloads,1
9903424,32957,20230605,downloads,1
9903425,32791,20230605,downloads,2
9903426,28169,20230605,downloads,1
9903427,12508,20230605,downloads,2
9903428,9580,20230605,downloads,1
9903429,33944,20230605,downloads,2
9903430,7788,20230605,downloads,1
9903431,9750,20230605,downloads,2
9903432,9710,20230605,downloads,1
9903433,17504,20230605,downloads,1
9903434,7120,20230605,downloads,1
9903435,10437,20230605,downloads,1
9903436,21304,20230605,downloads,1
9903437,44719,20230605,downloads,1
9903438,6907,20230605,downloads,1
9903439,41182,20230605,downloads,1
9903440,6625,20230605,downloads,1
9903441,20957,20230605,downloads,1
9903442,8571,20230605,downloads,1
9903443,10140,20230605,downloads,1
9903444,23780,20230605,downloads,1
9903445,8217,20230605,downloads,1
9903446,11673,20230605,downloads,3
9903447,6582,20230605,downloads,1
9903448,7821,20230605,downloads,1
9903449,5460,20230605,downloads,1
9903450,9737,20230605,downloads,2
9903451,14284,20230605,downloads,1
9903452,22822,20230605,downloads,1
9903453,25138,20230605,downloads,2
9903454,13738,20230605,downloads,1
9903455,6449,20230605,downloads,2
9903456,3651,20230605,downloads,1
9903457,10343,20230605,downloads,1
9903458,43932,20230605,downloads,1
9903459,38779,20230605,downloads,1
9903460,6367,20230605,downloads,1
9903461,8503,20230605,downloads,1
9903462,5627,20230605,downloads,2
9903463,7236,20230605,downloads,1
9903464,8006,20230605,downloads,1
9903465,2692,20230605,downloads,1
9903466,8798,20230605,downloads,1
9903467,6646,20230605,downloads,1
9903468,18098,20230605,downloads,1
9903469,17978,20230605,downloads,2
9903470,26747,20230605,downloads,3
9903471,11507,20230605,downloads,6
9903472,12858,20230605,downloads,2
9903473,13751,20230605,downloads,1
9903474,25179,20230605,downloads,1
9903475,9916,20230605,downloads,1
9903476,7941,20230605,downloads,2
9903477,33922,20230605,downloads,1
9903478,12502,20230605,downloads,1
9903479,35897,20230605,downloads,1
9903480,7754,20230605,downloads,1
9903481,31143,20230605,downloads,1
9903482,42692,20230605,downloads,1
9903483,9403,20230605,downloads,1
9903484,33854,20230605,downloads,1
9903485,42320,20230605,downloads,1
9903486,6244,20230605,downloads,1
9903487,14101,20230605,downloads,2
9903488,10312,20230605,downloads,2
9903489,17615,20230605,downloads,1
9903490,10153,20230605,downloads,1
9903491,6398,20230605,downloads,1
9903492,9991,20230605,downloads,1
9903493,10439,20230605,downloads,1
9903494,9587,20230605,downloads,1
9903495,33974,20230605,downloads,1
9903496,14313,20230605,downloads,1
9903497,43037,20230605,downloads,1
9903498,21142,20230605,downloads,1
9903499,22178,20230605,downloads,1
9903500,7948,20230605,downloads,20
9903501,17661,20230605,downloads,1
9903502,22134,20230605,downloads,1
9903503,22746,20230605,downloads,1
9903504,41459,20230605,downloads,1
9903505,35842,20230605,downloads,9
9903506,6756,20230605,downloads,1
9903507,13004,20230605,downloads,2
9903508,8943,20230605,downloads,1
9903509,24552,20230605,downloads,4
9903510,7673,20230605,downloads,2
9903511,20012,20230605,downloads,1
9903512,43920,20230605,downloads,1
9903513,25000,20230605,downloads,2
9903514,9723,20230605,downloads,1
9903515,31156,20230605,downloads,1
9903516,34527,20230605,downloads,2
9903517,14289,20230605,downloads,2
9903518,39485,20230605,downloads,1
9903519,9213,20230605,downloads,1
9903520,36846,20230605,downloads,1
9903521,20092,20230605,downloads,2
9903522,9360,20230605,downloads,1
9903523,23349,20230605,downloads,1
9903524,8125,20230605,downloads,1
9903525,36069,20230605,downloads,1
9903526,31669,20230605,downloads,1
9903527,7461,20230605,downloads,13
9903528,20169,20230605,downloads,1
9903529,6354,20230605,downloads,1
9903530,43929,20230605,downloads,1
9903531,36110,20230605,downloads,1
9903532,9494,20230605,downloads,1
9903533,7742,20230605,downloads,1
9903534,8203,20230605,downloads,1
9903535,22032,20230605,downloads,2
9903536,7992,20230605,downloads,1
